review_id,username,rating,review_text,date,sentiment,load_dts,day_name,day_number,rating_label,sentiment_color
75363938-942d-49f5-a875-6921d425b05b,Hidayatullah dayat,1,Gabisa pake bca digital,2024-07-10 00:35:46+00,negative,2025-11-12 08:54:31.460817+00,Wednesday,3,Terrible,red
8e96dfba-9b1e-4b61-acf0-b4c0874353e5,Mimpi Buruk,2,Metode pembayarannya kurang banyak e-wallet nya kurang jadi ribet naik nya juga,2024-07-08 18:28:58+00,negative,2025-11-12 08:54:31.460817+00,Monday,1,Poor,red
"0a023ea2-1836-4981-a81e-40f5e0ca264a",Reubun Bekasi,1,Fasilitas tunggu d bawah minim Mana ada stasiun besar kok fasilitas apa ada nyaaa.... Gembel,2024-07-08 03:36:33+00,negative,2025-11-12 08:54:31.460817+00,Monday,1,Terrible,red
cd7f14d9-c574-46c3-9b46-c455b4c8086a,Farhlis MD,2,Kebiasaan suka log oug dengan sendirinya dihilangkan lah!,2024-07-02 00:30:36+00,negative,2025-11-12 08:54:31.460817+00,Tuesday,2,Poor,red
5b5b78a2-f02a-4a45-afe5-50c5eda007b0,Alya Haidar Hanun,1,Susah untuk login.,2023-05-19 10:54:18+00,negative,2025-11-12 08:54:31.460817+00,Friday,5,Terrible,red
9c22240e-9dee-4c54-bd4e-926309b5e4ed,suprimartus djanor,4,keren aplikasinys,2023-05-18 06:18:02+00,positive,2025-11-12 08:54:31.460817+00,Thursday,4,Good,green
ef58b73f-b76f-4b8f-9c39-abd9e987312a,Firmansyah achjab,1,banyak bug,2023-01-14 11:36:54+00,negative,2025-11-12 08:54:31.460817+00,Saturday,6,Terrible,red
9f79ecca-9fa2-4fb3-b942-07faed23f47b,Alvin Harley,5,great,2022-06-22 05:16:07+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
651c4869-108b-4f72-9621-7eb5402bea0d,Enjoiaja 86,5,semoga lancar,2022-06-12 11:27:55+00,positive,2025-11-12 08:54:31.460817+00,Sunday,7,Excellent,green
e450d71d-e940-48e6-82bc-222c2ffcaa44,zamara jo,5,mantap,2022-06-09 14:43:40+00,positive,2025-11-12 08:54:31.460817+00,Thursday,4,Excellent,green
fadc29b4-5d7d-45c6-99bf-0ec5800c3c64,syaa latif,4,"tertib, aman & nyaman .Prokes bagus.",2021-09-16 11:50:12+00,positive,2025-12-04 02:40:44.842332+00,Thursday ,4,Good,green
110837f8-0b0e-4ee8-b656-a3f05e7a4647,Hans Handoyo,4,good aplikasi.thanks,2021-09-14 01:57:28+00,positive,2025-12-04 02:40:44.842332+00,Tuesday  ,2,Good,green
e3d7e2c1-045b-451a-b519-493c06ef947f,Endang Priadi,4,bagus,2021-09-13 07:19:16+00,positive,2025-12-04 02:40:44.842332+00,Monday   ,1,Good,green
4a42e60c-7c43-4f45-be2c-8be8945c53af,Andri Ano,5,masih dlm pemcobaan. smoga bermakana buat kepegian nanti,2021-09-10 16:45:52+00,positive,2025-12-04 02:40:44.842332+00,Friday   ,5,Excellent,green
eacb704c-fa2f-4038-add6-d0de77d8ffee,sudiono,5,nice,2021-09-10 06:44:55+00,positive,2025-12-04 02:40:44.842332+00,Friday   ,5,Excellent,green
e461fc2e-38e5-45eb-b866-c90d414dd5b2,Eric MAM,5,mantaaap,2021-09-09 04:57:14+00,positive,2025-12-04 02:40:44.842332+00,Thursday ,4,Excellent,green
351f40c7-5d90-4fa1-bbb6-94aa8435d1ce,EvHKraken (Dandi Gunawan),5,nice,2024-06-26 12:05:20+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
2ff3d534-ba92-4def-b7be-1596a4ea12cb,Reni Anggit wahyu maharani,5,"Bagus ,enak adem nyaman dan sangat mudah untuk cara pemesan tiket ny . naik pas ulang tahun jakarta 22 juni 2024 .",2024-06-22 06:50:59+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
332a5d35-426f-4caa-8df3-6dde68dbd569,Sylviana Aristyani Putri,5,Hebaat…😁🥰,2024-06-09 14:46:36+00,positive,2025-11-12 08:54:31.460817+00,Sunday,7,Excellent,green
3fe0f761-b946-4972-80cd-4dc0b5805d07,Andromeda,1,Ngga bisa bayar pakai astrapay? Loading mulu,2024-06-04 22:27:13+00,negative,2025-11-12 08:54:31.460817+00,Tuesday,2,Terrible,red
21c0304a-4d98-4c92-b24e-f0e426c54f10,Kang Rey Indorihan,5,Transportasi terbaru di DKI jakarta. Rute nya hanya dari Lebak bulus Tujuan Bundaran HI / arah sebaliknya Bundaran HI tujuan Lebak Bulus @indorihan 2019,2024-05-29 05:49:34+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
c2983f6a-3445-42b9-9472-7eefbabbf17b,Muhammad Soerachman,5,Apa beda LRT dengan MRT Dan bagaimana cara klo kita mau naik salah satu kereta ini.,2024-05-23 15:38:34+00,positive,2025-11-12 08:54:31.460817+00,Thursday,4,Excellent,green
615a1274-21ec-40bb-b467-1f4c0964f09d,Rendy Prima Darmawan,2,"Gajelas buka yutup lancar, tapi buka mrtj lemot di jam sibuk, server bapuk",2024-05-13 11:18:16+00,negative,2025-11-12 08:54:31.460817+00,Monday,1,Poor,red
59bcffcf-edd7-4c33-ba58-85319190ce44,Munadi Ok,5,praktis dan ekonomis,2023-05-07 12:13:44+00,positive,2025-11-12 08:54:31.460817+00,Sunday,7,Excellent,green
e51134d3-32b6-491a-b4e2-9219ebaff9af,Bang One,1,Otp ga masuk2,2023-05-07 01:43:08+00,negative,2025-11-12 08:54:31.460817+00,Sunday,7,Terrible,red
bc2d40ba-0d66-48cb-bb80-d863b44395bb,Withianly Mpmuat X IPA 2,5,Membantu,2023-01-11 03:03:05+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
9124c792-a35b-475e-a586-53a6b3ad9891,Maya Utami,5,terbaik,2022-07-01 04:16:39+00,positive,2025-11-12 08:54:31.460817+00,Friday,5,Excellent,green
6236aa80-e7d7-4e76-9023-8b632e60c1cf,cinde triatmoko,5,oke,2022-06-18 16:59:16+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
e64d4205-a63a-4dcc-8c35-0759e0ca7916,wiwi dya,5,sangat baik,2022-06-11 08:32:26+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
480cfe27-d907-4b1b-8f64-b5ea8fd0f150,ari sarumaha,5,mantap sangat memudahkan masyarakat,2022-06-04 06:27:38+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
5fecd5d2-6d6e-4a72-9502-43c56847d001,rizki muhammad,5,mantulss,2022-06-04 04:56:43+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
"035704a9-9668-4053-bf8c-71e930015e50",Prince Yadhi Purnama Official,2,"Tidak bisa bayar pakai Ewalllet yang lain, tidak bisa bayar pakai QRIS yang kode batangnya bisa diunduh..... Biaya Transportasinya agak mahal.....",2024-05-10 10:19:20+00,negative,2025-11-12 08:54:31.460817+00,Friday,5,Poor,red
7f959d74-0d9e-41ae-8c36-1b28980458cc,Vicky hidayat Putra,2,Suka eror sesudah membeli tiket,2024-05-07 10:50:57+00,negative,2025-11-12 08:54:31.460817+00,Tuesday,2,Poor,red
72d668d5-7ea0-4ccc-8bad-50dfe1829753,Keke Cola,5,semoga aplikasi ini bisa mempermudah gerak kegiatan warga Jakart,2023-04-28 13:45:10+00,positive,2025-11-12 08:54:31.460817+00,Friday,5,Excellent,green
1c49a19b-1cef-4211-9f0c-9bf492c2fcd9,Sugeng Santoso,5,Mantap,2023-04-27 12:41:36+00,positive,2025-11-12 08:54:31.460817+00,Thursday,4,Excellent,green
d7175f89-8844-4741-aa7b-f319c102af8a,Simon Pandjaitan,5,Good Apps,2023-04-27 08:37:25+00,positive,2025-11-12 08:54:31.460817+00,Thursday,4,Excellent,green
cb732240-8e52-4f0f-9db8-e4b8dbbd5b61,Ferdinand Resner,5,okey,2023-04-23 09:17:59+00,positive,2025-11-12 08:54:31.460817+00,Sunday,7,Excellent,green
27bd2b1b-557e-4e80-aa5d-1957625a6b1d,MOHAMAD SHALEH,4,ok,2022-06-28 06:04:39+00,positive,2025-11-12 08:54:31.460817+00,Tuesday,2,Good,green
eed5fc7c-734a-441f-8fb2-52263cbe65b1,raju aja,1,Aplikasi aneh daftarnya susah,2022-05-28 11:22:47+00,negative,2025-11-12 08:54:31.460817+00,Saturday,6,Terrible,red
6d6e5954-1a2d-4f68-a6de-6185b1c5b869,Novita Uneputty,5,good,2022-05-24 05:07:59+00,positive,2025-11-12 08:54:31.460817+00,Tuesday,2,Excellent,green
87b7c3c6-bf05-406c-9a7c-e5e5fa60fdb4,MR Kurnia,5,muantab,2021-08-31 11:47:39+00,positive,2025-12-04 02:40:44.842332+00,Tuesday  ,2,Excellent,green
a5c27e3c-9596-414b-b87f-7cdafd9167ec,Candri Julius,3,"Bukannya lebih praktis tinggal scan QR dari Linkaja, Gopay, dll ya kayak KRL? Kalo harus beli tiket lagi kesannya lebih outdated dari pada sistem KRL bukannya padahal fasilitas MRT canggih loh.",2021-08-27 11:27:13+00,neutral,2025-12-04 02:40:44.842332+00,Friday   ,5,Average,yellow
5ac60f7b-122e-4650-b1e6-694cf911be13,luxipers,5,baru pake🙂,2021-08-26 14:37:01+00,positive,2025-12-04 02:40:44.842332+00,Thursday ,4,Excellent,green
a4712451-56c8-425f-880c-f1e4fc980bb4,"05051984 Mardi",1,baru nyoba,2021-08-25 21:30:16+00,negative,2025-12-04 02:40:44.842332+00,Wednesday,3,Terrible,red
de365ef6-9099-4e6d-95b4-1b091e534a41,Fazrin Ramdani,5,Bagus,2021-08-25 04:16:55+00,positive,2025-12-04 02:40:44.842332+00,Wednesday,3,Excellent,green
ad49b210-2f1e-473c-904d-3db1dd5590df,toto soemarto,5,bagus,2021-08-20 21:31:01+00,positive,2025-12-04 02:40:44.842332+00,Friday   ,5,Excellent,green
d6985d00-2db6-4c3e-a06c-a9a76312887a,Rahmat Sastro,4,cucoo,2021-08-19 02:32:44+00,positive,2025-12-04 02:40:44.842332+00,Thursday ,4,Good,green
f0f7b8ad-ae16-4000-b67d-80a4c3ab6399,Indi Rahma Ardana,5,good,2021-08-16 10:59:38+00,positive,2025-12-04 02:40:44.842332+00,Monday   ,1,Excellent,green
b92fed57-4734-4d8e-950b-2edcbb8d2064,si Bolang888,5,the best aplicasi 👍🏼👍🏼👍🏼👍🏼,2021-08-13 16:06:54+00,positive,2025-12-04 02:40:44.842332+00,Friday   ,5,Excellent,green
7e1fdc59-a06b-47f4-b06c-28a112fd3b4d,Niko Prasetiyo,4,baru download semoga aja gaada kendala disaat penggunaan,2021-08-11 07:47:56+00,positive,2025-12-04 02:40:44.842332+00,Wednesday,3,Good,green
a746d65b-ab1f-4b3e-9ab2-c1529e4d7b89,Jumono (Mon),5,good,2023-03-25 14:23:50+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
a4a1a858-2715-4e1f-8630-1aa5149314f7,Ramon Nick Wahab,5,Sangat membantu,2023-03-22 03:51:35+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
86f6ed66-d330-4c02-b164-7f1d2ca50f08,RUDI SOFIAN SARAGIH,5,ok,2023-03-20 07:34:17+00,positive,2025-11-12 08:54:31.460817+00,Monday,1,Excellent,green
d0d1eced-04f5-4fa8-8a22-16a30f928890,Laila Hasanah,5,niceee❤️,2023-03-20 04:21:36+00,positive,2025-11-12 08:54:31.460817+00,Monday,1,Excellent,green
781b7feb-47a0-41d4-8a3e-c613c77aba69,Yulia Damayanti,5,ok,2022-12-02 09:59:21+00,positive,2025-11-12 08:54:31.460817+00,Friday,5,Excellent,green
275e4b3b-07fa-456c-a338-836073d897ad,Imah 2808,5,sangat bagus,2022-11-29 02:23:24+00,positive,2025-11-12 08:54:31.460817+00,Tuesday,2,Excellent,green
8869d04a-d7f4-4379-a21c-032e4dbf90bf,Amir Ams,4,mencoba pelayanan,2022-05-08 02:05:36+00,positive,2025-11-12 08:54:31.460817+00,Sunday,7,Good,green
a0dc6201-2d0a-4c9c-a26c-96efcfa1e7b5,Muhammad Abdulla,5,keren bgt❤️❤️❤️,2022-05-07 18:36:50+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
5e0a4f8d-3269-418d-a90a-7a7bbbf9297f,Hadi Aja,5,mantabs,2022-05-07 09:00:42+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
896c0617-0b08-4579-80c0-43ca4cac4e76,narul cibe,5,ok,2022-05-07 04:29:05+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
655a678c-cd6e-4d45-b340-d9c539bd8df7,Custom Interior,5,bagus dan cepat,2022-05-06 08:01:36+00,positive,2025-11-12 08:54:31.460817+00,Friday,5,Excellent,green
3ebf0b55-b7d1-4410-9915-f7aa3c2e621d,nana aji nugraha,5,Bagus sekali,2022-05-06 04:27:38+00,positive,2025-11-12 08:54:31.460817+00,Friday,5,Excellent,green
b9d52c9f-a9e0-494c-8481-eed612b0207c,Hadi Saputra,5,terima kasih,2022-05-03 12:26:18+00,positive,2025-11-12 08:54:31.460817+00,Tuesday,2,Excellent,green
4f886290-1d9c-43a3-93aa-75b3a64f1d46,Taufik Opik,5,sangat menggudukasi,2022-05-03 07:55:15+00,positive,2025-11-12 08:54:31.460817+00,Tuesday,2,Excellent,green
bc0166a6-f723-4a5b-aed8-73794e6b7365,Amin Arkhan,5,bagus banget,2022-04-09 12:31:46+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
b33fca7d-1a62-4f69-a29c-6ce4b8ae1bc6,marsel manginsihi,5,baik,2022-04-09 08:48:07+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
389d56c4-9829-4202-8e92-08579d6fe5e9,Adrian Haslan,4,bagus,2022-04-08 08:07:31+00,positive,2025-11-12 08:54:31.460817+00,Friday,5,Good,green
"0a4585c2-468c-4cfc-92a3-6612d85b711c",Ridwan Daeng Barrang,5,belum coba naik tapi katanya keren,2022-04-08 04:10:06+00,positive,2025-11-12 08:54:31.460817+00,Friday,5,Excellent,green
8d3b5297-5577-4bb8-9e6c-a31107d51e3c,Simaria Humendru,2,Aplikasinya lemott. 15 menit sebelumnya sdh buka aplikasi namjn lemott. Kita kan gak mungkin Pake wifi. Masakan harus lapor petugas buat lake wifi. Akan menghambat perjalanan untuk berangkat kerja. Please ini udah berkali2. Please solusi for tgis trouble. Kita senang pake aplikasi tali lemott nga minta ampun.,2022-03-28 02:56:07+00,negative,2025-11-12 08:54:31.460817+00,Monday,1,Poor,red
6aeab791-e0a8-48cc-83f7-ece016f5457f,Wildan Faiz X MIPA 5,5,sangat membantu,2022-03-16 05:02:58+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
4878281b-3eb8-4bda-98d3-0e5517a7636a,triendraweni Sunarko,5,bagus & sangat menikmati sekali dengan moda transportasi raya terpadu MRT Jakarta,2022-03-10 08:26:46+00,positive,2025-11-12 08:54:31.460817+00,Thursday,4,Excellent,green
3cd8bc58-02b1-4332-ab60-ced52c276b45,Muhammad Izal,5,aplikasi ini sangat membantu saya,2021-07-01 07:28:21+00,positive,2025-12-04 02:40:44.842332+00,Thursday ,4,Excellent,green
f71b98cf-6140-4c15-9f55-2f65f9df4a38,budi jaya,5,bagus,2021-06-27 12:23:58+00,positive,2025-12-04 02:40:44.842332+00,Sunday,7,Excellent,green
4d094855-7a53-4b1a-af40-85fc0866c135,Danar Prabowo,1,selalu error buat pembayaran dengan ovo,2021-06-27 00:05:06+00,negative,2025-12-04 02:40:44.842332+00,Sunday,7,Terrible,red
da53fc87-5ee7-4a1e-b3db-4c425a11e433,Raka,1,Pembelian online nya semakin membagong kan... Monopoli metode pembayaran pihak tertentu... Harusnya pemerintah turun tangan nie... Secara ini kan salah satu fasilitas strategis negara..,2024-04-27 00:57:09+00,negative,2025-11-12 08:54:31.460817+00,Saturday,6,Terrible,red
be827d00-bba5-4eb9-a1a2-e86fcf9c0ab4,ゼウスZ3US_CH,2,Tujuan bandung ga ada di aplikasinya,2024-04-23 11:59:54+00,negative,2025-11-12 08:54:31.460817+00,Tuesday,2,Poor,red
3ac4ba6b-e9a9-45b2-a9b8-7dd08d1adf4f,Robeert 3000,1,Kaga jelas keluar mulu pin sama kaga bisa gua kaga bisa pulang bangsatt,2024-03-19 12:04:54+00,negative,2025-11-12 08:54:31.460817+00,Tuesday,2,Terrible,red
ccb16741-b5dd-4945-8a5b-0488d386d424,Rifki Albukhori Pratama,1,Gak ada metode pembayaran via gojeg/dana gitu?,2024-03-08 14:04:27+00,negative,2025-11-12 08:54:31.460817+00,Friday,5,Terrible,red
84fb3d87-5ccb-4315-a1de-5c9913b80cbd,Muhammad Yongky Fernanda,5,Oke.,2024-02-28 03:21:18+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
8c28a16d-99af-4646-954b-2e2aefef09ab,/\\',1,"Karena jika opsi pengembang android aktif , aplikasi ga bisa dipakai.. tapi kalo opsi pengembang di android ga aktif hape lelet bukan main. Dan aplikasi ini mengharuskan opsi pengembang dalam keadaan non aktif. apakah pengguna aplikasi my MRTJ ini harus pengguna iphone?",2024-02-14 17:11:33+00,negative,2025-11-12 08:54:31.460817+00,Wednesday,3,Terrible,red
b07334fa-3714-49d9-ba0a-cc85179da7af,Rizki Kristalinaldi,1,"Jelek bgt masa cuma bisa bayar pake bank blu doang sama astrapay, bayak lho jenis pembayaran lainnya",2024-02-14 07:22:26+00,negative,2025-11-12 08:54:31.460817+00,Wednesday,3,Terrible,red
8c46aff2-154a-4deb-b569-60551ba5ecdc,Meisha K Mahardika,1,"Tiap bulan uptd trs, bukanya bgs makin eror tiap updt",2024-01-29 22:51:54+00,negative,2025-11-12 08:54:31.460817+00,Monday,1,Terrible,red
7c5f777a-6edd-44d8-b9a1-9897591a4d32,Notsie,2,Metode pembayaran Diperbanyak bisa gak sih... Apps jaman now masa ngebatasin pengguna Segitunya 😅,2024-01-28 01:24:00+00,negative,2025-11-12 08:54:31.460817+00,Sunday,7,Poor,red
8ad7e6d2-1957-47bb-9988-a490fed90a85,Dodi Maruba,1,Ga bisa pake gopay lagi auto uninstall.. tak minat lagi,2023-09-03 09:36:48+00,negative,2025-11-12 08:54:31.460817+00,Sunday,7,Terrible,red
"03f489f3-6bde-4de1-8454-7c58a5f736b7",Wildy Ahmad Fayadhi,1,tidak ada angin tidak ada hujan tiba2 saat konfirmasi PIN malah muncul pesan *nomor anda di block sementara selama 15 menit*,2023-09-03 03:01:44+00,negative,2025-11-12 08:54:31.460817+00,Sunday,7,Terrible,red
474e2456-07ee-4818-83aa-dfe7f4e4b061,Eko Agus Tiar Lawitra,1,"pagi masih bisa login, bisa beli tiket. setelah sampai stasiun mrt lebak bulus aplikasi gak bisa kebuka 🤣👍 mau gak mau beli kartu MTT di stasiun.. rugi 11 ribu buat perjalanan ke kantor. kejadian kyk gini gak sekali 2 kali.. untung gede yaaa 🤣",2023-03-28 11:20:45+00,negative,2025-11-12 08:54:31.460817+00,Tuesday,2,Terrible,red
"0a281187-cf40-4588-88a8-522ee7e68b73",trinanda deswati,5,mantap,2023-03-24 14:19:07+00,positive,2025-11-12 08:54:31.460817+00,Friday,5,Excellent,green
11801172-86fd-4817-af57-0f52c723a0f3,Aelthea Santoso,4,agak ribet registrasinya,2023-03-22 05:36:22+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Good,green
71b4710a-e0e2-4e61-bec5-99e066ac9b6a,Hamalif Rian,5,good transportation,2023-03-19 03:06:42+00,positive,2025-11-12 08:54:31.460817+00,Sunday,7,Excellent,green
615f9d1f-233b-46c3-8744-a08773c6078b,Agung DJes,5,Good app.,2021-06-26 23:35:05+00,positive,2025-12-04 02:40:44.842332+00,Saturday ,6,Excellent,green
a37629bc-fe79-4a1f-b4e8-cecbf60e1708,Nia Kalangi,5,Ok,2024-01-25 06:02:52+00,positive,2025-11-12 08:54:31.460817+00,Thursday,4,Excellent,green
ef0b1fd2-7e47-4beb-ba2b-15e899d1fc19,dani setiawan,1,gembel,2021-06-24 05:32:42+00,negative,2025-12-04 02:40:44.842332+00,Thursday ,4,Terrible,red
abe7e476-0e26-4e45-b7e0-d2425fc85a56,vella aprianingroem,5,keren,2023-03-17 00:06:13+00,positive,2025-11-12 08:54:31.460817+00,Friday,5,Excellent,green
"0ac11038-5430-49b2-9fbe-5f27684dd135",Sigitganteng Sigit,5,MRT Jakarta,2023-03-16 06:23:17+00,positive,2025-11-12 08:54:31.460817+00,Thursday,4,Excellent,green
9c9324cc-50d5-4017-b1d4-2cd80eb22312,Gasbim Corp,5,Luar Biasa Dahsyat,2023-03-08 22:24:44+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
e3cd8b10-2431-4acb-9302-babb66cb7322,Herman Akbar,5,good,2023-03-07 13:33:21+00,positive,2025-11-12 08:54:31.460817+00,Tuesday,2,Excellent,green
8c69beb7-90a7-4ecf-99a0-3d291dfeb65a,Iyan Laela,5,ok,2023-03-06 13:22:25+00,positive,2025-11-12 08:54:31.460817+00,Monday,1,Excellent,green
5ba44b10-71e1-4e2c-9b57-66163e4838e5,Eving Agus,1,Susah amat daftar ny,2023-03-05 10:52:25+00,negative,2025-11-12 08:54:31.460817+00,Sunday,7,Terrible,red
438e8347-f012-49fe-b4ac-3e1a3e59a640,abdul rohim,3,"mau daftar aja susdah banget, g muncul"" kode dari sms",2023-03-04 14:56:13+00,neutral,2025-11-12 08:54:31.460817+00,Saturday,6,Average,yellow
e94efd9c-fe2c-451b-adff-6f55e3c74dcd,Safril Chahyadi,5,good job,2023-03-02 10:40:05+00,positive,2025-11-12 08:54:31.460817+00,Thursday,4,Excellent,green
efcd70ae-29e3-4146-8c2e-64272d8346f7,Reynaldy Syaputra,5,good job,2023-02-01 23:59:34+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
c5227a8b-fa80-4b9e-8fb6-8d2f272006b9,Mass Doniel,5,bagus,2022-10-19 21:13:02+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
38801df9-4144-43b2-b77a-519fcdbdc17b,Irmansyah Irmansyah,5,mantappp,2022-10-19 11:40:22+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
7c841535-91e6-4a9e-b593-a4e4e9a97b26,Uli ardell,5,Bagus,2022-05-04 06:20:40+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
899c73f3-5a56-4b21-9486-cdffe6c61a6e,Indratno kawit,5,bagus mantab,2022-05-04 00:22:47+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
"07b3706f-b245-4314-ac4d-2d002e306d4a",Arya Bratha,5,being forwarf,2022-04-07 10:15:02+00,positive,2025-11-12 08:54:31.460817+00,Thursday,4,Excellent,green
7725cfcf-f889-456e-9261-d7a672eb8b9e,Oktavian Surya Pramono,5,The Best,2022-04-04 22:31:40+00,positive,2025-11-12 08:54:31.460817+00,Monday,1,Excellent,green
ea0fc228-0095-49b7-8ae8-5dee486b717d,Randi (Randi),5,MANTAP,2022-04-02 02:40:46+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
ff2b58a5-fe31-4d40-b32c-0b86d704c0d2,Irtsani Maulana,5,bagus bangt,2021-06-19 10:02:25+00,positive,2025-12-04 02:40:44.842332+00,Saturday ,6,Excellent,green
128a98f9-c346-4595-9776-e5ff3d4cf3c0,Nova Natalia,5,Mempermudah pembelian tiket dan pembayarab tanpa antri,2021-06-15 13:11:54+00,positive,2025-12-04 02:40:44.842332+00,Tuesday  ,2,Excellent,green
28c0a3aa-293f-4da2-92ac-159b13bb734d,ayu fadilah,5,pelayanan yang sangat baik,2021-06-14 16:12:05+00,positive,2025-12-04 02:40:44.842332+00,Monday   ,1,Excellent,green
d2874a3e-39db-489e-92a4-a242b5307bfc,Hermawan DM,1,tidak praktis... harus nya tinggal scan QR code seperti KRL,2021-06-20 22:55:33+00,negative,2025-12-04 02:40:44.842332+00,Sunday,7,Terrible,red
7c07e95b-8f29-4bf4-acf8-26db5912726c,ahmad toyep,5,good,2021-06-20 01:00:12+00,positive,2025-12-04 02:40:44.842332+00,Sunday,7,Excellent,green
2abdb266-0812-4b42-94ca-984ac721fe4f,Kusma Watie,5,bagus,2022-04-01 07:31:51+00,positive,2025-11-12 08:54:31.460817+00,Friday,5,Excellent,green
31d96946-321c-4fed-8c6b-9a4d305a0617,Ayuki Belva,5,usefull,2022-04-01 06:34:44+00,positive,2025-11-12 08:54:31.460817+00,Friday,5,Excellent,green
6b111e0c-9d5d-49fd-a22a-700afdec3231,faris,4,mulai bagus apk nya.. jaya terus mrt jakarta :),2022-04-01 02:12:36+00,positive,2025-11-12 08:54:31.460817+00,Friday,5,Good,green
9be0ca4b-b1f8-486a-b039-da4ba7980acd,Mohammad Fandi,4,maksimal,2021-06-13 00:39:20+00,positive,2025-12-04 02:40:44.842332+00,Sunday,7,Good,green
35f1aa34-96f7-4179-884f-833c9834cd5a,arif alfian,1,"Untuk info tenant, tolong infokan daftar menu dan pricelist nya.. Misalnya ketika kita klik hypr caffein, muncul daftar menu dan harga nya. Terima kasih",2024-01-22 21:31:32+00,negative,2025-11-12 08:54:31.460817+00,Monday,1,Terrible,red
f8104fe2-8aa7-4c99-b148-11ce3f9035e2,yudi hata,1,Gk bs bayar pake blu,2024-01-20 10:12:39+00,negative,2025-11-12 08:54:31.460817+00,Saturday,6,Terrible,red
d99210ae-f5da-4de0-bc43-d16b480a5537,Krisna Bayu,1,"mode pembayarannya terbatas, tolong dong di perluas lagi",2024-01-09 14:17:50+00,negative,2025-11-12 08:54:31.460817+00,Tuesday,2,Terrible,red
20e3f6ef-c9b8-4389-9f34-b2a990ea3bff,Suhana SuhanaRDS,5,Ok Faster,2023-03-02 09:41:03+00,positive,2025-11-12 08:54:31.460817+00,Thursday,4,Excellent,green
150943d3-d5a0-4636-8049-25db4e275991,mokhamad fanani,5,mudah digunakan,2023-03-01 22:45:58+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
1c7ab731-1276-408a-b083-bee032fe540a,Root System,5,ok,2023-03-01 05:11:35+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
264d274e-dec4-4a36-8dff-6ff977137ccb,Kandangsapi Bejoperah,5,mantap,2023-02-26 05:36:01+00,positive,2025-11-12 08:54:31.460817+00,Sunday,7,Excellent,green
7ff75f4a-7903-478c-8d71-4fb869e7fe09,Muhammad nurul Fikri,2,"Tolong donk bagian IT nya atau developer nya untuk memperbaiki masalah teknis seperti kode referalnya gk muncul muncul Maaaf diksh 2 bintang, mau mempermudah naik MRT malah jd sulit",2023-02-26 05:10:43+00,negative,2025-11-12 08:54:31.460817+00,Sunday,7,Poor,red
7aa58847-66fc-4a81-92cd-0e4029187572,jonbudi,5,top,2023-02-26 03:44:35+00,positive,2025-11-12 08:54:31.460817+00,Sunday,7,Excellent,green
54d95dc3-a1c2-44e7-bcbd-2677d6b613d2,Danu Hariyanto,5,mantap,2023-02-25 10:46:48+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
1cdb7ee5-7f20-4bed-b549-8696a0373718,Gunawan Hasyim,5,"Menunjang transportasi yg handal, solusi mencegah bertambahnya kemacetan.",2023-02-24 16:59:22+00,positive,2025-11-12 08:54:31.460817+00,Friday,5,Excellent,green
